"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","Uniprot"
"ENSG00000112290",641.29912532298,0.573971901179132,0.154702097515764,3.71017530076245,0.000207115782234119,0.00289904669310141,"WASF1","Q92558"
"ENSG00000095637",48.7034805582439,1.51475639911208,0.408364076216986,3.70932823754851,0.000207809878413647,0.00290607627753895,"SORBS1","Q9BX66"
"ENSG00000102218",431.436524945692,0.532795380417699,0.143735760030487,3.70676984144161,0.000209919553831438,0.0029328705191671,"RP2","A0A1B2JLU2"
"ENSG00000121879",1165.4141455027,0.564216214260176,0.152266716582078,3.70544677737265,0.000211018438541679,0.00294550622277763,"PIK3CA","P42336"
"ENSG00000112320",318.297459716313,-0.98308457524434,0.265348551874566,-3.70488012201046,0.000211490730473616,0.00294814866902923,"SOBP","A7XYQ1"
"ENSG00000134769",324.322803400457,-0.851993474489963,0.229986073613256,-3.70454376260483,0.000211771546275893,0.00294814866902923,"DTNA","Q9Y4J8"
"ENSG00000213626",13121.908712426,1.38048721429198,0.372649455891103,3.70451960272119,0.000211791730069581,0.00294814866902923,"LBH","Q53QV2"
"ENSG00000213846",154.560814709829,-0.982647323301431,0.265304523270674,-3.70384685186425,0.000212354489669697,0.00295326790270667,NA,NA
"ENSG00000122490",739.95887257914,0.400012570162028,0.108014115409507,3.70333607459993,0.000212782694995845,0.00295650817955237,"PQLC1","Q8N2U9"
"ENSG00000105971",1495.86646282857,0.597836473619073,0.161498578520965,3.70180641275096,0.00021406992799839,0.00297166733229663,"CAV2","P51636"
"ENSG00000070087",2488.0872201094,-0.35278844325789,0.0953651204226384,-3.69934459993764,0.000216156944609466,0.00299789095797653,"PFN2","P35080"
"ENSG00000083097",528.377676521474,-0.541133929360527,0.14637638363962,-3.69686636536125,0.000218277168161214,0.00302176207660108,"DOPEY1","Q5TA12"
"ENSG00000182580",435.150309077108,-1.31829252975079,0.356578422358367,-3.69706198437853,0.000218109101470427,0.00302176207660108,"EPHB3","P54753"
"ENSG00000156671",1569.56980715378,0.567484496547231,0.153522294944978,3.6964305200793,0.000218652063351571,0.00302418767073931,"SAMD8","Q96LT4"
"ENSG00000116128",491.666084414328,-0.631801715360319,0.170934110665255,-3.696171073763,0.000218875514760071,0.00302451612321284,"BCL9","A0A024QYY4"
"ENSG00000163430",70639.8413925075,0.821532265510537,0.222291183842588,3.69574830323587,0.00021924009058485,0.00302679231714454,"FSTL1","Q12841"
"ENSG00000076716",469.00081974881,0.981535072882743,0.265656926064364,3.6947467827168,0.00022010602735874,0.00303597976716586,"GPC4","O75487"
"ENSG00000164985",1662.62249561717,-0.403831007592133,0.109342699234809,-3.69325991052151,0.000221397533959602,0.00305101515179088,"PSIP1","O75475"
"ENSG00000103257",449.93306455955,-1.14382568762853,0.310013855890582,-3.68959537096382,0.000224611014637824,0.00309248528789986,"SLC7A5","Q01650"
"ENSG00000165675",355.92878563646,0.632517235625243,0.171487834965658,3.68840877693692,0.000225660902705506,0.00310411841187547,"ENOX2","Q16206"
"ENSG00000275066",507.826353144363,-0.531025074594179,0.144056983937573,-3.68621541336933,0.000227613708971748,0.00312813940324604,"SYNRG","Q9UMZ2"
"ENSG00000169902",1960.49148548857,-0.519192140276099,0.140856841054919,-3.68595615511262,0.000227845578411191,0.00312848711245466,"TPST1","A0A024RDK9"
"ENSG00000080815",1800.45100441766,0.503749098076766,0.136718950350921,3.68455943220584,0.00022909856648526,0.00314284220056092,"PSEN1","A0A024R6A3"
"ENSG00000149289",402.338061096477,0.581357457283881,0.157813038274692,3.68383666926151,0.000229749487204707,0.00314891944227627,"ZC3H12C","Q9C0D7"
"ENSG00000148219",231.083081845402,-0.586369163406545,0.159197212028797,-3.68328789137637,0.000230244875716186,0.00315285591566152,"ASTN2","B7ZKP4"
"ENSG00000103150",316.539014673218,0.717123331947401,0.194732373049063,3.6826097310832,0.000230858444193038,0.00315840211138532,"MLYCD","O95822"
"ENSG00000071127",9848.71344644679,0.727931476369106,0.197730974009871,3.68142361111703,0.000231935281932069,0.00317027061810576,"WDR1","O75083"
"ENSG00000153879",384.429663016682,-0.609673364610222,0.165619574443403,-3.68116731768662,0.000232168580446929,0.00317059797192853,"CEBPG","P53567"
"ENSG00000100099",645.596381727911,-0.446156892583883,0.121323116651221,-3.67742689850684,0.00023559856348275,0.00320958451997674,"HPS4","A8K2E6"
"ENSG00000103365",1235.15388303968,-0.620969318287122,0.168862744622469,-3.67736127750049,0.000235659160529161,0.00320958451997674,"GGA2","Q9UJY4"
"ENSG00000174944",22.0887084295109,1.60109941999786,0.435382811639319,3.67745206561862,0.000235575327050358,0.00320958451997674,"P2RY14","A5JUU3"
"ENSG00000152990",654.418982739954,-0.78533839608574,0.213634645496022,-3.67608163115267,0.000236843764128242,0.00322282013272437,"ADGRA3","Q8IWK6"
"ENSG00000167702",376.291365844788,0.761801022827878,0.207377236510806,3.67350359010201,0.000239247314224949,0.00325260374680148,"KIFC2","Q96AC6"
"ENSG00000121621",33.3582997266838,-1.28797349397629,0.350757729657516,-3.67197465679197,0.000240683554986201,0.0032633414863617,"KIF18A","Q8NI77"
"ENSG00000145041",639.17185164515,0.417015797339675,0.113563630076024,3.67208935695792,0.000240575528561065,0.0032633414863617,"DCAF1","Q9Y4B6"
"ENSG00000148339",361.382222671278,0.507936177885983,0.138316422036457,3.67227672902141,0.000240399156441552,0.0032633414863617,"SLC25A25","Q6KCM7"
"ENSG00000119673",411.404085043505,0.786982317759733,0.214503086425816,3.66886244330058,0.000243632115235341,0.00330036528196712,"ACOT2","P49753"
"ENSG00000160072",277.57370406989,0.497963411925273,0.135794250175637,3.66704342253964,0.000245371140210609,0.00332095256344027,"ATAD3B","Q5T9A4"
"ENSG00000166997",521.988944464735,-0.480167062046831,0.130994494154896,-3.66555148095806,0.000246806154668689,0.00333739215397973,"CNPY4","Q8N129"
"ENSG00000196116",344.245780926892,0.494490313135543,0.134937902648332,3.66457684186968,0.000247747852078046,0.00334713757334702,"TDRD7","Q8NHU6"
"ENSG00000197905",116.785644718412,0.849006171237008,0.23172526616098,3.66384807881589,0.000248454184778891,0.00335368861718031,"TEAD4","Q15561"
"ENSG00000169032",1340.82230616777,0.436953226161868,0.119316593084355,3.66213294284182,0.000250123991810453,0.00337043271544607,"MAP2K1","A4QPA9"
"ENSG00000169359",889.565067690502,0.386289953454956,0.105482695579821,3.66211681765985,0.000250139740651131,0.00337043271544607,"SLC33A1","O00400"
"ENSG00000105402",1977.6790310677,0.36481663821529,0.0996286493460353,3.66176436808041,0.000250484196910067,0.0033720739219582,"NAPA","A0A024R0R9"
"ENSG00000115828",346.67751842486,1.13084598232773,0.309302553133676,3.6561158996932,0.000256065617719122,0.00344415078184379,"QPCT","Q16769"
"ENSG00000072121",1060.0914271206,-0.520233588942737,0.14231507859246,-3.65550575587638,0.000256675449047769,0.00344928986320182,"ZFYVE26","Q68DK2"
"ENSG00000148396",2669.36602820975,0.2697469949287,0.0738184167865656,3.65419642781869,0.000257988706466327,0.00346386432573805,"SEC16A","F1T0I1"
"ENSG00000106123",925.21745045674,1.49960664711512,0.41074020956725,3.6509857379074,0.000261235747912929,0.00350125256826665,"EPHB6","J3KQU5"
"ENSG00000139173",174.595162674441,-0.635911374828724,0.174168242492295,-3.65113275376167,0.000261086234282471,0.00350125256826665,"TMEM117","F8VS00"
"ENSG00000101290",2135.73911645639,0.633862132941804,0.173629243241216,3.65066460642925,0.000261562614595419,0.00350253386211107,"CDS2","O95674"
"ENSG00000128594",22.263852881554,-1.98357124955487,0.543782059198312,-3.6477320573599,0.000264565327379142,0.00353961297098685,"LRRC4","Q9HBW1"
"ENSG00000060138",4860.55982553886,0.461971575945831,0.126662418746924,3.64726633610928,0.000265045154619392,0.00354290279497855,"YBX3","A0A024RAV4"
"ENSG00000113721",20585.8175262422,0.398257327535539,0.109214395859006,3.64656439659916,0.000265769896501342,0.0035494577447203,"PDGFRB","P09619"
"ENSG00000064393",2644.13273407947,0.606730232710356,0.166447291657655,3.64517936379682,0.000267205374435343,0.0035623462991402,"HIPK2","Q9H2X6"
"ENSG00000170854",491.351651630017,-0.506860038080826,0.139046202217543,-3.64526344479244,0.000267118024267805,0.0035623462991402,"RIOX2","Q8IUF8"
"ENSG00000173545",528.256455378007,0.360344182829479,0.0988633867388001,3.64486990296538,0.000267527098171875,0.00356349859438263,"ZNF622","Q969S3"
"ENSG00000282883",912.810046018723,-0.762329544486547,0.209283354605771,-3.64257131639807,0.000269928160044353,0.00359232160269923,NA,NA
"ENSG00000171033",252.046880652192,-1.37882094122807,0.378697254758167,-3.64095837480675,0.000271625053580063,0.00361173084852507,"PKIA","A0A024R7Y9"
"ENSG00000277288",13.6612463618923,-1.81077670630118,0.498207941825354,-3.63458017081539,0.000278433667565544,0.00369901569761418,"C10orf142","B7Z368"
"ENSG00000147202",1304.38251189652,0.665841372606317,0.183315074562192,3.63222377754003,0.000280989285310244,0.00372969564068681,"DIAPH2","O60879"
"ENSG00000145911",65.5913498876484,-1.33876267304315,0.368894175265207,-3.62912391360118,0.000284384716421346,0.00377145930840743,"N4BP3","O15049"
"ENSG00000185551",3280.02022116499,0.838917323503392,0.23126443710315,3.62752411919353,0.00028615205142686,0.00379157726934365,"NR2F2","P24468"
"ENSG00000135472",168.212148167976,-1.66204870991576,0.458218887448549,-3.62719380506196,0.00028651823749133,0.00379311075769772,"FAIM2","Q9BWQ8"
"ENSG00000198832",2102.977464055,0.266498121014835,0.0735156741623169,3.62505171926232,0.00028890362868403,0.00382134974359794,"SELENOM","Q8WWX9"
"ENSG00000137273",2282.31147184642,-0.712846255628183,0.196692322672619,-3.62416918943332,0.000289891800352484,0.00383107444706664,"FOXF2","Q12947"
"ENSG00000155324",708.618780587457,1.24884823317376,0.344653752504329,3.62348654004014,0.000290658336119118,0.00383785571100614,"GRAMD2B","Q96HH9"
"ENSG00000125675",427.040565232069,-0.622432194215427,0.171788926155395,-3.62323816875364,0.000290937698929162,0.00383819812742348,"GRIA3","P42263"
"ENSG00000132376",748.357663915781,0.490517411606792,0.135398251403754,3.6227750840303,0.000291459238709617,0.00384173208899665,"INPP5K","Q9BT40"
"ENSG00000143771",980.655138847945,0.492285799569903,0.135929101129498,3.62163654051466,0.000292745226247874,0.00385532734915135,"CNIH4","Q9P003"
"ENSG00000155975",968.009442174325,0.526642420623019,0.145437921389283,3.62108049669793,0.000293375208986786,0.00386026719383569,"VPS37A","Q8NEZ2"
"ENSG00000138678",118.437919264286,0.966938468279001,0.267158944413869,3.61933780806181,0.00029535786510296,0.00388298165536834,"GPAT3","A0A024RDG5"
"ENSG00000142864",5439.10755170963,0.386164319152914,0.10676449398921,3.61697325322352,0.000298068090479805,0.00391521355621565,"SERBP1","Q8NC51"
"ENSG00000157216",1560.71486444342,0.709097543261177,0.196157133036873,3.61494650886789,0.000300409642116732,0.00393913768818867,"SSBP3","Q9BWW4"
"ENSG00000189339",3069.88080321814,-0.450004764009225,0.124482394988024,-3.61500727916199,0.000300339182760112,0.00393913768818867,"SLC35E2B","P0CK96"
"ENSG00000166681",2977.32793520861,0.407423248130956,0.11272336946788,3.61436364131264,0.000301086227344985,0.00394459421551886,"BEX3","Q00994"
"ENSG00000130479",653.804812511329,0.493902317040759,0.13667799940316,3.61361974273483,0.00030195180832513,0.00395251524380648,"MAP1S","Q66K74"
"ENSG00000186469",396.463587633837,-1.19665783717455,0.331640416648458,-3.60829916108513,0.000308210972607393,0.00403096302257251,"GNG2","P59768"
"ENSG00000091592",1551.91364572056,-0.543278039700639,0.150616074076183,-3.6070389102417,0.000309711231321423,0.00404708938599047,"NLRP1","Q9C000"
"ENSG00000087086",187654.439105845,-0.626117546258793,0.173702677725178,-3.60453594877449,0.000312711165006575,0.00408276775346947,"FTL","P02792"
"ENSG00000138032",832.523955346155,0.630149548756701,0.174847699727772,3.60399107187459,0.000313367824918207,0.0040878171476195,"PPM1B","O75688"
"ENSG00000111206",196.706625853282,-0.664058696600106,0.184290634636487,-3.60332307667158,0.000314174622643854,0.00409481468153284,"FOXM1","A0A0D9SFF0"
"ENSG00000135776",309.204225765255,0.510371643977423,0.141682150723032,3.60222964835652,0.000315499452137971,0.00410854617594976,"ABCB10","Q9NRK6"
"ENSG00000068885",1569.40245733923,-0.529239109888761,0.146936376015081,-3.60182498195301,0.000315991082260922,0.00411141317941723,"IFT80","Q9P2H3"
"ENSG00000165895",111.361779951219,-1.17038783940261,0.325066855548744,-3.60045270511164,0.00031766360928133,0.00412962692065729,"ARHGAP42","A6NI28"
"ENSG00000150594",41.0464409219018,-2.34817023182524,0.65253764075984,-3.59852073681288,0.000320032336531715,0.00415663653816251,"ADRA2A","P08913"
"ENSG00000183963",1496.10964349308,-0.70847271424879,0.196890337384796,-3.59831124096342,0.000320290184221568,0.00415663653816251,"SMTN","A0A087X1R1"
"ENSG00000278211",405.105035566674,-0.589773624775782,0.163932922629056,-3.59765210866343,0.000321102713825776,0.00416361352816043,"TRIM69","Q86WT6"
"ENSG00000205581",1977.01146961424,-0.575596945760437,0.1600066119768,-3.59733225176903,0.00032149770470523,0.00416516915120677,"HMGN1","P05114"
"ENSG00000139354",130.463501430076,-1.01334832484228,0.281795365353722,-3.59604326199715,0.000323094090397103,0.00418227350347361,"GAS2L3","A0A024RBF4"
"ENSG00000162341",427.362474756342,0.599468884145528,0.166727417341794,3.5955027295637,0.000323765733427517,0.00418738858476495,"TPCN2","Q59G56"
"ENSG00000115091",3671.45663570669,0.52573597904577,0.146235221071687,3.59513922291024,0.000324218146270149,0.0041896619669466,"ACTR3","B4DXW1"
"ENSG00000167995",361.993602048296,-0.818412506701841,0.227664705702189,-3.59481503370319,0.000324622124512013,0.00419093562995526,"BEST1","O76090"
"ENSG00000170542",192.389543632778,0.700333958409138,0.194828577786419,3.59461618190776,0.000324870150516175,0.00419093562995526,"SERPINB9","A0A024QZT4"
"ENSG00000162458",1748.75758124992,0.406878087180462,0.113243922667627,3.59293529927127,0.000326973797140459,0.0042144835384615,"FBLIM1","Q8WUP2"
"ENSG00000083720",940.854950959287,0.699214229000657,0.194758350002412,3.5901630353307,0.000330471195337092,0.00425594069164987,"OXCT1","A0A024R040"
"ENSG00000077235",2384.05255506605,-0.334538115118108,0.09319733812503,-3.5895672757231,0.000331227342054086,0.00426205445659229,"GTF3C1","Q12789"
"ENSG00000163818",474.621446786385,-0.53333710983462,0.148719105978724,-3.5862043839271,0.000335526023840641,0.00431370257306155,"LZTFL1","Q9NQ48"
"ENSG00000145604",624.129992774486,0.887486568321644,0.247503219791501,3.58575766840233,0.000336100958297973,0.00431742918865378,"SKP2","Q13309"
"ENSG00000178209",20697.1956477089,0.883660633211077,0.246792895157745,3.58057565898021,0.000342838050469879,0.00440023921556468,"PLEC","Q15149"
"ENSG00000182836",26.8990678019036,2.73994333025354,0.765319548308325,3.58012981154075,0.000343423557388338,0.00440402182611887,"PLCXD3","B3KXD1"
"ENSG00000164850",99.0199425953336,-0.78983568669152,0.220636059077797,-3.57981233889344,0.00034384104680334,0.004405645223212,"GPER1","A0A024R849"
"ENSG00000237172",882.266208513204,-0.514873558116657,0.143845064926062,-3.57936199188555,0.000344434085885757,0.00440951329732865,"B3GNT9","Q6UX72"
"ENSG00000117868",5021.73142995021,0.503198331587634,0.140734351685456,3.57551888050966,0.000349533947690232,0.00446983714384744,"ESYT2","A0FGR8"
"ENSG00000241878",533.915029571366,0.500800458091651,0.140069647778821,3.57536744064959,0.000349736349650658,0.00446983714384744,"PISD","Q9UG56"
"ENSG00000163328",240.573977595713,-0.735922302669472,0.205944861356901,-3.57339482918258,0.000352382812221939,0.00449986314595385,"GPR155","Q7Z3F1"
"ENSG00000048707",3383.37452775026,0.890782033847737,0.249351651177135,3.57239276195906,0.000353734351935546,0.00451331656281706,"VPS13D","Q5THJ4"
"ENSG00000172354",2613.88987579479,0.441979621286203,0.123780085220991,3.57068441580981,0.000356049670178988,0.00453903388456294,"GNB2","P62879"
"ENSG00000088325",259.098901124438,-0.815656068690789,0.228500227771954,-3.56960724566465,0.000357516834103428,0.00455390450167907,"TPX2","Q643R0"
"ENSG00000177628",2610.06244968449,-0.319014789835432,0.0894474571569184,-3.56650485072797,0.000361774116504912,0.00460425965921587,"GBA","A0A068F658"
"ENSG00000088826",262.303750921952,-0.803300735175258,0.225327128154992,-3.56504226434158,0.0003637975600892,0.00462612430524847,"SMOX","Q9NWM0"
"ENSG00000183287",6626.51568350877,0.521502631911706,0.14633322062802,3.56380205173896,0.00036552164226138,0.00464414871816157,"CCBE1","Q6UXH8"
"ENSG00000051620",1213.82298914253,0.505655437172899,0.141906575380323,3.56329814751498,0.00036622432508329,0.0046491763649509,"HEBP2","Q5THN1"
"ENSG00000175946",43.8033956196512,1.00399818132628,0.281793247174318,3.56288942830912,0.000366795202051406,0.00465252373121319,"KLHL38","Q2WGJ6"
"ENSG00000170921",2222.13507360992,0.876488277851054,0.246125122013839,3.56114918574533,0.000369235204730656,0.00467955412187931,"TANC2","Q9HCD6"
"ENSG00000159216",3484.73176765636,0.424395410969955,0.119207445708554,3.56014180529918,0.000370654583928877,0.00469361511170806,"RUNX1","Q01196"
"ENSG00000161921",174.532093289407,-0.942161092770238,0.264660658659898,-3.55988342786134,0.000371019453699452,0.00469431046472698,"CXCL16","Q9H2A7"
"ENSG00000172260",1416.17240606519,1.32340844240192,0.371883249698986,3.55866644564694,0.000372742544763704,0.0047121751589702,"NEGR1","Q7Z3B1"
"ENSG00000143786",82.9595713890804,-0.878782005114202,0.2470598036771,-3.55696067120147,0.000375170297207942,0.00473496179267857,"CNIH3","Q8TBE1"
"ENSG00000172296",199.119646417046,-0.733015303629212,0.206071887146378,-3.55708541218208,0.000374992259226463,0.00473496179267857,"SPTLC3","Q9NUV7"
"ENSG00000099365",89.8519670138821,-0.930094971904371,0.261626953409634,-3.5550426276153,0.000377917814077093,0.00476566635653421,"STX1B","P61266"
"ENSG00000171617",761.328627866691,-1.13334087557071,0.319131761926107,-3.55132584964429,0.000383295556472958,0.00482946023526036,"ENC1","O14682"
"ENSG00000111684",957.276086712647,0.488001822302057,0.13743735404563,3.55072189573759,0.000384176132889796,0.00483653161480961,"LPCAT3","Q6P1A2"
"ENSG00000152601",6267.90309599415,0.754258376554392,0.212541496751545,3.54875818643594,0.00038705234387027,0.00486869414278674,"MBNL1","Q86VM6"
"ENSG00000184743",3645.56609321059,0.727685478086469,0.205183466682817,3.54651127525476,0.000390368037151653,0.00490632690677327,"ATL3","B4DXC4"
"ENSG00000147576",285.165410380658,1.21648658683034,0.343378591832517,3.54269781449764,0.000396056257072661,0.00497369155337102,"ADHFE1","Q8IWW8"
"ENSG00000139946",393.118425709642,-0.716718720217597,0.202357931911787,-3.54183655390406,0.000397351602921999,0.00498582437966335,"PELI2","Q9H716"
"ENSG00000189241",1842.59388965075,-0.264746119855919,0.0747779381326894,-3.54043086058539,0.000399474287411856,0.00500830967123556,"TSPYL1","Q9H0U9"
"ENSG00000111450",1126.89662060933,0.623359622792609,0.176088471462095,3.54003653741065,0.00040007163997245,0.00501165011363338,"STX2","P32856"
"ENSG00000164172",963.854427768746,-0.442590834842861,0.125052473216112,-3.53924095589849,0.000401279392276424,0.00502262512068301,"MOCS2","A0A024QZS1"
"ENSG00000136546",5044.42099175424,1.39633224030776,0.394562873392351,3.53893469069316,0.000401745233135449,0.00502430351431575,"SCN7A","Q01118"
"ENSG00000158985",391.216749659149,0.54723842274833,0.154690686860822,3.53763005293713,0.000403735301699818,0.00504502569657074,"CDC42SE2","Q9NRR3"
"ENSG00000143106",1049.29398745129,0.440030012684921,0.124395751300212,3.53733956413808,0.000404179659280222,0.00504641462473122,"PSMA5","P28066"
"ENSG00000204406",614.236734066002,-0.518717864126484,0.146684281619266,-3.53628799487099,0.000405792056760767,0.00506237289921072,"MBD5","Q9P267"
"ENSG00000101843",620.74518023219,-0.429628728055496,0.12154531305422,-3.53472065075717,0.000408206460203064,0.00508830192574107,"PSMD10","O75832"
"ENSG00000159792",1123.48520205676,0.318627073214635,0.0901494916457134,3.53443006053585,0.000408655569640952,0.00508971102155611,"PSKH1","P11801"
"ENSG00000088854",1564.56322164098,0.329875163707164,0.0933532696366094,3.53362196087238,0.000409906921475513,0.00510110133586413,"C20orf194","Q0IIP3"
"ENSG00000007866",1620.52184915199,0.553934405005562,0.156823157332194,3.53222326618625,0.000412081278935735,0.00512394989284212,"TEAD3","Q99594"
"ENSG00000135503",748.574909316066,0.377752726058337,0.10698972689647,3.53073829624664,0.000414401543593143,0.00514857373069577,"ACVR1B","P36896"
"ENSG00000244274",339.865706254131,0.861662317712956,0.244233333348352,3.52802914286872,0.000418666060431943,0.00519729302068998,"DBNDD2","Q9BQY9"
"ENSG00000107821",477.12701719012,-1.10906101597831,0.314424098587751,-3.52727739686526,0.000419856638101778,0.0052078040819422,"KAZALD1","Q96I82"
"ENSG00000198890",209.705042925793,-0.521305817490039,0.147839099664395,-3.52617013140257,0.00042161602902895,0.00522534759381624,"PRMT6","Q96LA8"
"ENSG00000130635",9398.83228781876,-0.532839298156551,0.151140738774802,-3.5254511951968,0.000422762067404543,0.0052352669753408,"COL5A1","A0A024R8E5"
"ENSG00000046653",1108.59812915392,2.71782056058993,0.771533583528744,3.52262120355086,0.000427301608511847,0.00528715920009144,"GPM6B","Q13491"
"ENSG00000092841",12461.7673228204,0.61638901549386,0.175028664624183,3.5216461076096,0.000428876257248047,0.00528935742347042,"MYL6","P60660"
"ENSG00000102221",228.869886727572,-0.763346721413926,0.216724238507332,-3.52220280791574,0.000427976598812151,0.00528935742347042,"JADE3","A0A024R1A2"
"ENSG00000131323",600.844116648105,-0.456564747294096,0.129642811402171,-3.52171279190919,0.000428768398725519,0.00528935742347042,"TRAF3","Q13114"
"ENSG00000243364",78.5511692230813,-0.875465146217585,0.24859064926144,-3.52171390524375,0.000428766598177462,0.00528935742347042,"EFNA4","P52798"
"ENSG00000105855",1880.37894439014,-0.499702778823452,0.141920546350255,-3.52100377059007,0.000429916503325881,0.00529787261421519,"ITGB8","P26012"
"ENSG00000163660",1762.50336519408,0.436118258657127,0.123912532595469,3.51956537020271,0.000432254500920437,0.00532235318409758,"CCNL1","Q9UK58"
"ENSG00000114861",1748.62156231814,-0.381224596793643,0.108364281925205,-3.51799126078067,0.000434826682366744,0.00534533287698405,"FOXP1","Q9H334"
"ENSG00000221994",28.0831792554951,-1.2201847999617,0.346825920881897,-3.51814765418644,0.000434570489063914,0.00534533287698405,"ZNF630","Q2M218"
"ENSG00000171824",1545.48230291835,0.618398477642082,0.175797356937316,3.51767790150898,0.000435340431083447,0.00534584502309634,"EXOSC10","Q01780"
"ENSG00000187987",56.617284146762,-0.957759585824261,0.272281437250849,-3.51753536889806,0.000435574299009632,0.00534584502309634,"ZSCAN23","Q3MJ62"
"ENSG00000109919",1250.06788720961,0.328141505868026,0.0933781486650345,3.51411449637037,0.000441222587804242,0.00541078226096781,"MTCH2","Q9Y6C9"
"ENSG00000146535",2962.45859163879,0.385709211224508,0.109824196644345,3.5120603929714,0.000444646944657021,0.00544473396382251,"GNA12","E9PC54"
"ENSG00000159023",386.749704769812,-0.816488996977658,0.232483982050906,-3.51202259086768,0.000444710195658531,0.00544473396382251,"EPB41","P11171"
"ENSG00000197006",1822.2721188461,-0.272214556443365,0.0776372627029517,-3.50623588424139,0.00045449224528321,0.00556000408304864,"METTL9","Q9H1A3"
"ENSG00000134444",643.332528616576,0.350645485239677,0.100017041279768,3.50585740942735,0.000455138977275955,0.00556342196194055,"KIAA1468","Q9P260"
"ENSG00000099840",39.8817535498606,1.17405707460454,0.334961713834461,3.50504856559445,0.000456523997154753,0.00557585156202317,"IZUMO4","Q1ZYL8"
"ENSG00000136270",575.08033632519,0.510722480795025,0.14576444224016,3.50375216991235,0.000458752080231901,0.00559854976237884,"TBRG4","B3KRS4"
"ENSG00000132256",546.322160338758,-0.578633438887767,0.165179681901486,-3.50305456595362,0.000459955229902952,0.00560871333082142,"TRIM5","Q9C035"
"ENSG00000096968",708.610929724162,0.671549287549615,0.191957538691455,3.49842622554688,0.000468012547311802,0.005702373313787,"JAK2","O60674"
"ENSG00000107438",2895.01569945324,0.748489145186813,0.213986965846527,3.49782587096278,0.000469067278931352,0.00571063017637888,"PDLIM1","O00151"
"ENSG00000118680",5800.4251385365,0.5061439259772,0.144747373870176,3.49673995765312,0.000470980698477807,0.00572642603564708,"MYL12B","O14950"
"ENSG00000223519",48.5413058221818,-0.949682807544835,0.271597085769702,-3.4966605214244,0.000471120953477469,0.00572642603564708,NA,NA
"ENSG00000223953",479.552154656347,0.553692840569405,0.158427687677049,3.49492471100187,0.000474195497896536,0.00575917467172657,"C1QTNF5","A0A024R3F8"
"ENSG00000068784",277.284228387818,-0.580173150249417,0.1660247939575,-3.49449703517135,0.000474955884864328,0.00576378756111398,"SRBD1","Q8N5C6"
"ENSG00000132334",76.2036139387389,1.26695486513995,0.362606810716344,3.49401839043517,0.00047580824079253,0.0057648926454423,"PTPRE","P23469"
"ENSG00000137193",759.575218281802,-0.849195729541743,0.243030653304133,-3.49419185603326,0.000475499173838824,0.0057648926454423,"PIM1","P11309"
"ENSG00000034533",123.555150794096,-0.677034347749304,0.193882441626294,-3.49198381282137,0.000479447302031003,0.00579970398503158,"ASTE1","D6RG30"
"ENSG00000120688",401.2637113406,0.400605491593223,0.11472124185887,3.49199054248424,0.000479435222628237,0.00579970398503158,"WBP4","O75554"
"ENSG00000166579",1396.71328445403,0.391370392875436,0.112083894818671,3.49176296477379,0.000479843870601227,0.00579986865144101,"NDEL1","Q9GZM8"
"ENSG00000091262",53.4209603979305,-1.22792873350445,0.351770604778493,-3.49070876538325,0.000481741076300284,0.00581815677876221,"ABCC6","O95255"
"ENSG00000118729",12.5317994565874,-4.73200035574311,1.3557400258611,-3.4903449521877,0.000482397440389437,0.00582144162127332,"CASQ2","O14958"
"ENSG00000055163",281.201391195112,-0.816686645360887,0.23401042473139,-3.48995839094915,0.000483095758643352,0.00582522712153947,"CYFIP2","Q96F07"
"ENSG00000213064",1913.44187701361,0.760668555228918,0.218035487417996,3.48873738049182,0.00048530769662583,0.00584724348878138,"SFT2D2","O95562"
"ENSG00000122971",530.0002419275,0.983022237620268,0.281905242481307,3.48706618212484,0.000488350492419502,0.00587922751009011,"ACADS","E5KSD5"
"ENSG00000196526",2134.94123998317,-0.578238777822353,0.16593116744759,-3.48481112208767,0.000492484547325555,0.00592428790249844,"AFAP1","Q6ZRV0"
"ENSG00000150768",471.906702227555,0.440748324650479,0.126511192004437,3.48386824649492,0.000494222715680325,0.00594047859442739,"DLAT","P10515"
"ENSG00000108828",12520.6531965197,-0.5921344476511,0.170034048052238,-3.48244633609607,0.000496854794145329,0.00596265123401823,"VAT1","A0A024R1Z6"
"ENSG00000198176",1763.76682733252,0.358156843952945,0.102840082431606,3.48265807926726,0.000496462012797127,0.00596265123401823,"TFDP1","A0A024RDY4"
"ENSG00000102580",2156.88679159265,0.42175937317177,0.121159584898214,3.48102358988842,0.00049950149695133,0.00598966759408384,"DNAJC3","A8KA82"
"ENSG00000004487",1255.80031118487,-0.334106853788662,0.0960056309005436,-3.48007560238605,0.000501272307957029,0.00600614644304525,"KDM1A","O60341"
"ENSG00000151893",1119.6902418642,0.674599384455908,0.193911631929702,3.47890107335319,0.000503474409744453,0.0060277627949247,"CACUL1","Q86Y37"
"ENSG00000072571",40.4580992508944,1.31137159752629,0.377005938313872,3.47838446097505,0.000504445849388333,0.00603462274011556,"HMMR","O75330"
"ENSG00000113441",1341.48732146486,0.564700219351546,0.162519290402307,3.47466579477221,0.000511490171288366,0.006114063649694,"LNPEP","Q9UIQ6"
